02:24:19,301 main INFO Loading fonts.
02:24:19,302 main INFO Loading sound files.
02:24:19,358 main INFO Loading textures.
02:24:19,378 main INFO Creating UI.
02:24:19,379 main DEBUG Showing main menu.
02:24:19,379 main DEBUG Clearing old menu screen.
02:24:19,379 main DEBUG No main menu to clear
02:24:21,470 main DEBUG Playing sound 'click'
02:24:22,714 main DEBUG Playing sound 'click'
02:24:22,870 main INFO Starting a new game.
02:24:22,871 main DEBUG Load screen.
02:24:22,879 main DEBUG Removing old particle system.
02:24:22,879 main DEBUG 'GameWindow' object has no attribute 'flame_emitter_group'
02:24:22,980 main DEBUG Removing obstacles from game grid.
02:24:23,158 main DEBUG generating new grid
02:24:23,162 main DEBUG removed 129 grid points for towers
02:24:23,162 main DEBUG removed 127 grid points for no walk
02:24:23,255 main DEBUG Pathfinding successful!
02:24:23,255 main DEBUG Steps: 23
02:24:26,577 main DEBUG Towers: 1
02:24:26,578 main DEBUG generating new grid
02:24:26,581 main DEBUG removed 130 grid points for towers
02:24:26,581 main DEBUG removed 127 grid points for no walk
02:24:26,667 main DEBUG Pathfinding successful!
02:24:26,667 main DEBUG Steps: 24
02:24:26,667 main DEBUG New path for grid: True
02:24:54,778 main DEBUG Spawning mob ID1020: 14.0hp, 1.0spd
02:24:54,779 main DEBUG Spawning mob ID1021: 35.0hp, 0.9spd
02:24:54,779 main DEBUG Spawning mob ID1022: 180.0hp, 0.6spd
02:24:54,779 main DEBUG Spawning mob ID1023: 80.0hp, 1.8spd
02:24:54,780 main DEBUG Spawning mob ID1024: 300.0hp, 0.9spd
02:24:54,780 main DEBUG Spawning mob ID1025: 300.0hp, 1.25spd
02:24:54,781 main DEBUG Spawning mob ID1026: 400.0hp, 1.0spd
02:24:54,781 main DEBUG Spawning mob ID1027: 120.0hp, 0.9spd
02:24:54,781 main DEBUG Spawning mob ID1028: 900.0hp, 0.5spd
02:24:54,782 main DEBUG Spawning mob ID1029: 800.0hp, 0.8spd
02:24:54,782 main DEBUG Spawning mob ID1030: 900.0hp, 1.0spd
02:24:54,783 main DEBUG Spawning mob ID1031: 2000.0hp, 0.5spd
02:24:54,888 main DEBUG Reached pos (6, 5), new target is (7, 5)
02:24:55,50 main DEBUG Spawning mob ID1032: 14.0hp, 1.0spd
02:24:55,50 main DEBUG Spawning mob ID1033: 35.0hp, 0.9spd
02:24:55,51 main DEBUG Spawning mob ID1034: 180.0hp, 0.6spd
02:24:55,51 main DEBUG Spawning mob ID1035: 80.0hp, 1.8spd
02:24:55,52 main DEBUG Spawning mob ID1036: 300.0hp, 0.9spd
02:24:55,53 main DEBUG Spawning mob ID1037: 300.0hp, 1.25spd
02:24:55,53 main DEBUG Spawning mob ID1038: 400.0hp, 1.0spd
02:24:55,54 main DEBUG Spawning mob ID1039: 120.0hp, 0.9spd
02:24:55,55 main DEBUG Spawning mob ID1040: 900.0hp, 0.5spd
02:24:55,55 main DEBUG Spawning mob ID1041: 800.0hp, 0.8spd
02:24:55,56 main DEBUG Spawning mob ID1042: 900.0hp, 1.0spd
02:24:55,56 main DEBUG Spawning mob ID1043: 2000.0hp, 0.5spd
02:24:55,310 main DEBUG Spawning mob ID1044: 14.0hp, 1.0spd
02:24:55,310 main DEBUG Spawning mob ID1045: 35.0hp, 0.9spd
02:24:55,311 main DEBUG Spawning mob ID1046: 180.0hp, 0.6spd
02:24:55,311 main DEBUG Spawning mob ID1047: 80.0hp, 1.8spd
02:24:55,311 main DEBUG Spawning mob ID1048: 300.0hp, 0.9spd
02:24:55,312 main DEBUG Spawning mob ID1049: 300.0hp, 1.25spd
02:24:55,312 main DEBUG Spawning mob ID1050: 400.0hp, 1.0spd
02:24:55,313 main DEBUG Spawning mob ID1051: 120.0hp, 0.9spd
02:24:55,313 main DEBUG Spawning mob ID1052: 900.0hp, 0.5spd
02:24:55,313 main DEBUG Spawning mob ID1053: 800.0hp, 0.8spd
02:24:55,314 main DEBUG Spawning mob ID1054: 900.0hp, 1.0spd
02:24:55,315 main DEBUG Spawning mob ID1055: 2000.0hp, 0.5spd
02:24:55,567 main DEBUG Spawning mob ID1056: 14.0hp, 1.0spd
02:24:55,567 main DEBUG Spawning mob ID1057: 35.0hp, 0.9spd
02:24:55,568 main DEBUG Spawning mob ID1058: 180.0hp, 0.6spd
02:24:55,569 main DEBUG Spawning mob ID1059: 80.0hp, 1.8spd
02:24:55,569 main DEBUG Spawning mob ID1060: 300.0hp, 0.9spd
02:24:55,570 main DEBUG Spawning mob ID1061: 300.0hp, 1.25spd
02:24:55,570 main DEBUG Spawning mob ID1062: 400.0hp, 1.0spd
02:24:55,571 main DEBUG Spawning mob ID1063: 120.0hp, 0.9spd
02:24:55,571 main DEBUG Spawning mob ID1064: 900.0hp, 0.5spd
02:24:55,572 main DEBUG Spawning mob ID1065: 800.0hp, 0.8spd
02:24:55,573 main DEBUG Spawning mob ID1066: 900.0hp, 1.0spd
02:24:55,573 main DEBUG Spawning mob ID1067: 2000.0hp, 0.5spd
02:24:55,647 main DEBUG Playing sound 'bang1'
02:24:55,681 main DEBUG Mob 169 died at x:626.106473009, y:673.999353855
02:24:55,682 main DEBUG Playing sound 'splat'
02:24:55,817 main DEBUG Spawning mob ID1068: 14.0hp, 1.0spd
02:24:55,818 main DEBUG Spawning mob ID1069: 35.0hp, 0.9spd
02:24:55,819 main DEBUG Spawning mob ID1070: 180.0hp, 0.6spd
02:24:55,819 main DEBUG Spawning mob ID1071: 80.0hp, 1.8spd
02:24:55,820 main DEBUG Spawning mob ID1072: 300.0hp, 0.9spd
02:24:55,820 main DEBUG Spawning mob ID1073: 300.0hp, 1.25spd
02:24:55,820 main DEBUG Spawning mob ID1074: 400.0hp, 1.0spd
02:24:55,821 main DEBUG Spawning mob ID1075: 120.0hp, 0.9spd
02:24:55,821 main DEBUG Spawning mob ID1076: 900.0hp, 0.5spd
02:24:55,821 main DEBUG Spawning mob ID1077: 800.0hp, 0.8spd
02:24:55,822 main DEBUG Spawning mob ID1078: 900.0hp, 1.0spd
02:24:55,822 main DEBUG Spawning mob ID1079: 2000.0hp, 0.5spd
02:24:56,67 main DEBUG Spawning mob ID1080: 14.0hp, 1.0spd
02:24:56,68 main DEBUG Spawning mob ID1081: 35.0hp, 0.9spd
02:24:56,68 main DEBUG Spawning mob ID1082: 180.0hp, 0.6spd
02:24:56,69 main DEBUG Spawning mob ID1083: 80.0hp, 1.8spd
02:24:56,69 main DEBUG Spawning mob ID1084: 300.0hp, 0.9spd
02:24:56,70 main DEBUG Spawning mob ID1085: 300.0hp, 1.25spd
02:24:56,70 main DEBUG Spawning mob ID1086: 400.0hp, 1.0spd
02:24:56,70 main DEBUG Spawning mob ID1087: 120.0hp, 0.9spd
02:24:56,71 main DEBUG Spawning mob ID1088: 900.0hp, 0.5spd
02:24:56,71 main DEBUG Spawning mob ID1089: 800.0hp, 0.8spd
02:24:56,71 main DEBUG Spawning mob ID1090: 900.0hp, 1.0spd
02:24:56,72 main DEBUG Spawning mob ID1091: 2000.0hp, 0.5spd
02:24:56,340 main DEBUG Spawning mob ID1092: 14.0hp, 1.0spd
02:24:56,341 main DEBUG Spawning mob ID1093: 35.0hp, 0.9spd
02:24:56,342 main DEBUG Spawning mob ID1094: 180.0hp, 0.6spd
02:24:56,342 main DEBUG Spawning mob ID1095: 80.0hp, 1.8spd
02:24:56,343 main DEBUG Spawning mob ID1096: 300.0hp, 0.9spd
02:24:56,343 main DEBUG Spawning mob ID1097: 300.0hp, 1.25spd
02:24:56,343 main DEBUG Spawning mob ID1098: 400.0hp, 1.0spd
02:24:56,344 main DEBUG Spawning mob ID1099: 120.0hp, 0.9spd
02:24:56,345 main DEBUG Spawning mob ID1100: 900.0hp, 0.5spd
02:24:56,346 main DEBUG Spawning mob ID1101: 800.0hp, 0.8spd
02:24:56,346 main DEBUG Spawning mob ID1102: 900.0hp, 1.0spd
02:24:56,347 main DEBUG Spawning mob ID1103: 2000.0hp, 0.5spd
02:24:56,605 main DEBUG Spawning mob ID1104: 14.0hp, 1.0spd
02:24:56,605 main DEBUG Spawning mob ID1105: 35.0hp, 0.9spd
02:24:56,605 main DEBUG Spawning mob ID1106: 180.0hp, 0.6spd
02:24:56,606 main DEBUG Spawning mob ID1107: 80.0hp, 1.8spd
02:24:56,607 main DEBUG Spawning mob ID1108: 300.0hp, 0.9spd
02:24:56,607 main DEBUG Spawning mob ID1109: 300.0hp, 1.25spd
02:24:56,607 main DEBUG Spawning mob ID1110: 400.0hp, 1.0spd
02:24:56,608 main DEBUG Spawning mob ID1111: 120.0hp, 0.9spd
02:24:56,608 main DEBUG Spawning mob ID1112: 900.0hp, 0.5spd
02:24:56,609 main DEBUG Spawning mob ID1113: 800.0hp, 0.8spd
02:24:56,609 main DEBUG Spawning mob ID1114: 900.0hp, 1.0spd
02:24:56,609 main DEBUG Spawning mob ID1115: 2000.0hp, 0.5spd
02:24:56,872 main DEBUG Spawning mob ID1116: 14.0hp, 1.0spd
02:24:56,872 main DEBUG Spawning mob ID1117: 35.0hp, 0.9spd
02:24:56,873 main DEBUG Spawning mob ID1118: 180.0hp, 0.6spd
02:24:56,873 main DEBUG Spawning mob ID1119: 80.0hp, 1.8spd
02:24:56,874 main DEBUG Spawning mob ID1120: 300.0hp, 0.9spd
02:24:56,874 main DEBUG Spawning mob ID1121: 300.0hp, 1.25spd
02:24:56,875 main DEBUG Spawning mob ID1122: 400.0hp, 1.0spd
02:24:56,875 main DEBUG Spawning mob ID1123: 120.0hp, 0.9spd
02:24:56,875 main DEBUG Spawning mob ID1124: 900.0hp, 0.5spd
02:24:56,876 main DEBUG Spawning mob ID1125: 800.0hp, 0.8spd
02:24:56,877 main DEBUG Spawning mob ID1126: 900.0hp, 1.0spd
02:24:56,878 main DEBUG Spawning mob ID1127: 2000.0hp, 0.5spd
02:24:57,136 main DEBUG Spawning mob ID1128: 14.0hp, 1.0spd
02:24:57,137 main DEBUG Spawning mob ID1129: 35.0hp, 0.9spd
02:24:57,138 main DEBUG Spawning mob ID1130: 180.0hp, 0.6spd
02:24:57,138 main DEBUG Spawning mob ID1131: 80.0hp, 1.8spd
02:24:57,139 main DEBUG Spawning mob ID1132: 300.0hp, 0.9spd
02:24:57,139 main DEBUG Spawning mob ID1133: 300.0hp, 1.25spd
02:24:57,139 main DEBUG Spawning mob ID1134: 400.0hp, 1.0spd
02:24:57,140 main DEBUG Spawning mob ID1135: 120.0hp, 0.9spd
02:24:57,140 main DEBUG Spawning mob ID1136: 900.0hp, 0.5spd
02:24:57,140 main DEBUG Spawning mob ID1137: 800.0hp, 0.8spd
02:24:57,141 main DEBUG Spawning mob ID1138: 900.0hp, 1.0spd
02:24:57,142 main DEBUG Spawning mob ID1139: 2000.0hp, 0.5spd
02:24:57,404 main DEBUG Spawning mob ID1140: 14.0hp, 1.0spd
02:24:57,404 main DEBUG Spawning mob ID1141: 35.0hp, 0.9spd
02:24:57,405 main DEBUG Spawning mob ID1142: 180.0hp, 0.6spd
02:24:57,405 main DEBUG Spawning mob ID1143: 80.0hp, 1.8spd
02:24:57,406 main DEBUG Spawning mob ID1144: 300.0hp, 0.9spd
02:24:57,406 main DEBUG Spawning mob ID1145: 300.0hp, 1.25spd
02:24:57,407 main DEBUG Spawning mob ID1146: 400.0hp, 1.0spd
02:24:57,407 main DEBUG Spawning mob ID1147: 120.0hp, 0.9spd
02:24:57,408 main DEBUG Spawning mob ID1148: 900.0hp, 0.5spd
02:24:57,409 main DEBUG Spawning mob ID1149: 800.0hp, 0.8spd
02:24:57,409 main DEBUG Spawning mob ID1150: 900.0hp, 1.0spd
02:24:57,410 main DEBUG Spawning mob ID1151: 2000.0hp, 0.5spd
02:24:57,670 main DEBUG Spawning mob ID1152: 14.0hp, 1.0spd
02:24:57,670 main DEBUG Spawning mob ID1153: 35.0hp, 0.9spd
02:24:57,671 main DEBUG Spawning mob ID1154: 180.0hp, 0.6spd
02:24:57,671 main DEBUG Spawning mob ID1155: 80.0hp, 1.8spd
02:24:57,672 main DEBUG Spawning mob ID1156: 300.0hp, 0.9spd
02:24:57,672 main DEBUG Spawning mob ID1157: 300.0hp, 1.25spd
02:24:57,672 main DEBUG Spawning mob ID1158: 400.0hp, 1.0spd
02:24:57,673 main DEBUG Spawning mob ID1159: 120.0hp, 0.9spd
02:24:57,674 main DEBUG Spawning mob ID1160: 900.0hp, 0.5spd
02:24:57,674 main DEBUG Spawning mob ID1161: 800.0hp, 0.8spd
02:24:57,675 main DEBUG Spawning mob ID1162: 900.0hp, 1.0spd
02:24:57,675 main DEBUG Spawning mob ID1163: 2000.0hp, 0.5spd
02:24:57,935 main DEBUG Spawning mob ID1164: 14.0hp, 1.0spd
02:24:57,936 main DEBUG Spawning mob ID1165: 35.0hp, 0.9spd
02:24:57,936 main DEBUG Spawning mob ID1166: 180.0hp, 0.6spd
02:24:57,937 main DEBUG Spawning mob ID1167: 80.0hp, 1.8spd
02:24:57,937 main DEBUG Spawning mob ID1168: 300.0hp, 0.9spd
02:24:57,937 main DEBUG Spawning mob ID1169: 300.0hp, 1.25spd
02:24:57,938 main DEBUG Spawning mob ID1170: 400.0hp, 1.0spd
02:24:57,938 main DEBUG Spawning mob ID1171: 120.0hp, 0.9spd
02:24:57,939 main DEBUG Spawning mob ID1172: 900.0hp, 0.5spd
02:24:57,940 main DEBUG Spawning mob ID1173: 800.0hp, 0.8spd
02:24:57,940 main DEBUG Spawning mob ID1174: 900.0hp, 1.0spd
02:24:57,941 main DEBUG Spawning mob ID1175: 2000.0hp, 0.5spd
02:24:58,193 main DEBUG Spawning mob ID1176: 14.0hp, 1.0spd
02:24:58,194 main DEBUG Spawning mob ID1177: 35.0hp, 0.9spd
02:24:58,195 main DEBUG Spawning mob ID1178: 180.0hp, 0.6spd
02:24:58,196 main DEBUG Spawning mob ID1179: 80.0hp, 1.8spd
02:24:58,196 main DEBUG Spawning mob ID1180: 300.0hp, 0.9spd
02:24:58,197 main DEBUG Spawning mob ID1181: 300.0hp, 1.25spd
02:24:58,197 main DEBUG Spawning mob ID1182: 400.0hp, 1.0spd
02:24:58,198 main DEBUG Spawning mob ID1183: 120.0hp, 0.9spd
02:24:58,198 main DEBUG Spawning mob ID1184: 900.0hp, 0.5spd
02:24:58,198 main DEBUG Spawning mob ID1185: 800.0hp, 0.8spd
02:24:58,199 main DEBUG Spawning mob ID1186: 900.0hp, 1.0spd
02:24:58,199 main DEBUG Spawning mob ID1187: 2000.0hp, 0.5spd
02:24:58,447 main DEBUG Spawning mob ID1188: 14.0hp, 1.0spd
02:24:58,447 main DEBUG Spawning mob ID1189: 35.0hp, 0.9spd
02:24:58,448 main DEBUG Spawning mob ID1190: 180.0hp, 0.6spd
02:24:58,449 main DEBUG Spawning mob ID1191: 80.0hp, 1.8spd
02:24:58,449 main DEBUG Spawning mob ID1192: 300.0hp, 0.9spd
02:24:58,449 main DEBUG Spawning mob ID1193: 300.0hp, 1.25spd
02:24:58,450 main DEBUG Spawning mob ID1194: 400.0hp, 1.0spd
02:24:58,450 main DEBUG Spawning mob ID1195: 120.0hp, 0.9spd
02:24:58,451 main DEBUG Spawning mob ID1196: 900.0hp, 0.5spd
02:24:58,451 main DEBUG Spawning mob ID1197: 800.0hp, 0.8spd
02:24:58,451 main DEBUG Spawning mob ID1198: 900.0hp, 1.0spd
02:24:58,452 main DEBUG Spawning mob ID1199: 2000.0hp, 0.5spd
02:24:58,708 main DEBUG Spawning mob ID1200: 14.0hp, 1.0spd
02:24:58,709 main DEBUG Spawning mob ID1201: 35.0hp, 0.9spd
02:24:58,710 main DEBUG Spawning mob ID1202: 180.0hp, 0.6spd
02:24:58,710 main DEBUG Spawning mob ID1203: 80.0hp, 1.8spd
02:24:58,711 main DEBUG Spawning mob ID1204: 300.0hp, 0.9spd
02:24:58,711 main DEBUG Spawning mob ID1205: 300.0hp, 1.25spd
02:24:58,711 main DEBUG Spawning mob ID1206: 400.0hp, 1.0spd
02:24:58,712 main DEBUG Spawning mob ID1207: 120.0hp, 0.9spd
02:24:58,712 main DEBUG Spawning mob ID1208: 900.0hp, 0.5spd
02:24:58,713 main DEBUG Spawning mob ID1209: 800.0hp, 0.8spd
02:24:58,713 main DEBUG Spawning mob ID1210: 900.0hp, 1.0spd
02:24:58,713 main DEBUG Spawning mob ID1211: 2000.0hp, 0.5spd
02:24:58,962 main DEBUG Spawning mob ID1212: 14.0hp, 1.0spd
02:24:58,963 main DEBUG Spawning mob ID1213: 35.0hp, 0.9spd
02:24:58,963 main DEBUG Spawning mob ID1214: 180.0hp, 0.6spd
02:24:58,964 main DEBUG Spawning mob ID1215: 80.0hp, 1.8spd
02:24:58,964 main DEBUG Spawning mob ID1216: 300.0hp, 0.9spd
02:24:58,965 main DEBUG Spawning mob ID1217: 300.0hp, 1.25spd
02:24:58,965 main DEBUG Spawning mob ID1218: 400.0hp, 1.0spd
02:24:58,965 main DEBUG Spawning mob ID1219: 120.0hp, 0.9spd
02:24:58,966 main DEBUG Spawning mob ID1220: 900.0hp, 0.5spd
02:24:58,966 main DEBUG Spawning mob ID1221: 800.0hp, 0.8spd
02:24:58,967 main DEBUG Spawning mob ID1222: 900.0hp, 1.0spd
02:24:58,967 main DEBUG Spawning mob ID1223: 2000.0hp, 0.5spd
02:24:59,228 main DEBUG Spawning mob ID1224: 14.0hp, 1.0spd
02:24:59,229 main DEBUG Spawning mob ID1225: 35.0hp, 0.9spd
02:24:59,229 main DEBUG Spawning mob ID1226: 180.0hp, 0.6spd
02:24:59,230 main DEBUG Spawning mob ID1227: 80.0hp, 1.8spd
02:24:59,230 main DEBUG Spawning mob ID1228: 300.0hp, 0.9spd
02:24:59,231 main DEBUG Spawning mob ID1229: 300.0hp, 1.25spd
02:24:59,231 main DEBUG Spawning mob ID1230: 400.0hp, 1.0spd
02:24:59,232 main DEBUG Spawning mob ID1231: 120.0hp, 0.9spd
02:24:59,232 main DEBUG Spawning mob ID1232: 900.0hp, 0.5spd
02:24:59,232 main DEBUG Spawning mob ID1233: 800.0hp, 0.8spd
02:24:59,233 main DEBUG Spawning mob ID1234: 900.0hp, 1.0spd
02:24:59,233 main DEBUG Spawning mob ID1235: 2000.0hp, 0.5spd
02:24:59,493 main DEBUG Spawning mob ID1236: 14.0hp, 1.0spd
02:24:59,494 main DEBUG Spawning mob ID1237: 35.0hp, 0.9spd
02:24:59,495 main DEBUG Spawning mob ID1238: 180.0hp, 0.6spd
02:24:59,495 main DEBUG Spawning mob ID1239: 80.0hp, 1.8spd
02:24:59,495 main DEBUG Spawning mob ID1240: 300.0hp, 0.9spd
02:24:59,496 main DEBUG Spawning mob ID1241: 300.0hp, 1.25spd
02:24:59,496 main DEBUG Spawning mob ID1242: 400.0hp, 1.0spd
02:24:59,497 main DEBUG Spawning mob ID1243: 120.0hp, 0.9spd
02:24:59,497 main DEBUG Spawning mob ID1244: 900.0hp, 0.5spd
02:24:59,498 main DEBUG Spawning mob ID1245: 800.0hp, 0.8spd
02:24:59,498 main DEBUG Spawning mob ID1246: 900.0hp, 1.0spd
02:24:59,498 main DEBUG Spawning mob ID1247: 2000.0hp, 0.5spd
02:24:59,760 main DEBUG Spawning mob ID1248: 14.0hp, 1.0spd
02:24:59,760 main DEBUG Spawning mob ID1249: 35.0hp, 0.9spd
02:24:59,761 main DEBUG Spawning mob ID1250: 180.0hp, 0.6spd
02:24:59,761 main DEBUG Spawning mob ID1251: 80.0hp, 1.8spd
02:24:59,762 main DEBUG Spawning mob ID1252: 300.0hp, 0.9spd
02:24:59,762 main DEBUG Spawning mob ID1253: 300.0hp, 1.25spd
02:24:59,763 main DEBUG Spawning mob ID1254: 400.0hp, 1.0spd
02:24:59,763 main DEBUG Spawning mob ID1255: 120.0hp, 0.9spd
02:24:59,763 main DEBUG Spawning mob ID1256: 900.0hp, 0.5spd
02:24:59,764 main DEBUG Spawning mob ID1257: 800.0hp, 0.8spd
02:24:59,764 main DEBUG Spawning mob ID1258: 900.0hp, 1.0spd
02:24:59,764 main DEBUG Spawning mob ID1259: 2000.0hp, 0.5spd
02:25:00,21 main DEBUG Spawning mob ID1260: 14.0hp, 1.0spd
02:25:00,22 main DEBUG Spawning mob ID1261: 35.0hp, 0.9spd
02:25:00,22 main DEBUG Spawning mob ID1262: 180.0hp, 0.6spd
02:25:00,23 main DEBUG Spawning mob ID1263: 80.0hp, 1.8spd
02:25:00,23 main DEBUG Spawning mob ID1264: 300.0hp, 0.9spd
02:25:00,24 main DEBUG Spawning mob ID1265: 300.0hp, 1.25spd
02:25:00,24 main DEBUG Spawning mob ID1266: 400.0hp, 1.0spd
02:25:00,24 main DEBUG Spawning mob ID1267: 120.0hp, 0.9spd
02:25:00,25 main DEBUG Spawning mob ID1268: 900.0hp, 0.5spd
02:25:00,25 main DEBUG Spawning mob ID1269: 800.0hp, 0.8spd
02:25:00,26 main DEBUG Spawning mob ID1270: 900.0hp, 1.0spd
02:25:00,26 main DEBUG Spawning mob ID1271: 2000.0hp, 0.5spd
02:25:00,133 main DEBUG Towers: 6
02:25:00,134 main DEBUG generating new grid
02:25:00,138 main DEBUG removed 135 grid points for towers
02:25:00,138 main DEBUG removed 127 grid points for no walk
02:25:00,217 main DEBUG Pathfinding successful!
02:25:00,218 main DEBUG Steps: 34
02:25:00,218 main DEBUG New path for grid: True
02:25:00,218 main DEBUG Tower placed at [3,15]
02:25:00,271 main DEBUG Spawning mob ID1272: 14.0hp, 1.0spd
02:25:00,271 main DEBUG Spawning mob ID1273: 35.0hp, 0.9spd
02:25:00,272 main DEBUG Spawning mob ID1274: 180.0hp, 0.6spd
02:25:00,272 main DEBUG Spawning mob ID1275: 80.0hp, 1.8spd
02:25:00,273 main DEBUG Spawning mob ID1276: 300.0hp, 0.9spd
02:25:00,273 main DEBUG Spawning mob ID1277: 300.0hp, 1.25spd
02:25:00,273 main DEBUG Spawning mob ID1278: 400.0hp, 1.0spd
02:25:00,274 main DEBUG Spawning mob ID1279: 120.0hp, 0.9spd
02:25:00,274 main DEBUG Spawning mob ID1280: 900.0hp, 0.5spd
02:25:00,274 main DEBUG Spawning mob ID1281: 800.0hp, 0.8spd
02:25:00,275 main DEBUG Spawning mob ID1282: 900.0hp, 1.0spd
02:25:00,275 main DEBUG Spawning mob ID1283: 2000.0hp, 0.5spd
02:25:00,559 main DEBUG Spawning mob ID1284: 14.0hp, 1.0spd
02:25:00,559 main DEBUG Spawning mob ID1285: 35.0hp, 0.9spd
02:25:00,559 main DEBUG Spawning mob ID1286: 180.0hp, 0.6spd
02:25:00,560 main DEBUG Spawning mob ID1287: 80.0hp, 1.8spd
02:25:00,560 main DEBUG Spawning mob ID1288: 300.0hp, 0.9spd
02:25:00,560 main DEBUG Spawning mob ID1289: 300.0hp, 1.25spd
02:25:00,561 main DEBUG Spawning mob ID1290: 400.0hp, 1.0spd
02:25:00,561 main DEBUG Spawning mob ID1291: 120.0hp, 0.9spd
02:25:00,562 main DEBUG Spawning mob ID1292: 900.0hp, 0.5spd
02:25:00,562 main DEBUG Spawning mob ID1293: 800.0hp, 0.8spd
02:25:00,562 main DEBUG Spawning mob ID1294: 900.0hp, 1.0spd
02:25:00,563 main DEBUG Spawning mob ID1295: 2000.0hp, 0.5spd
02:25:00,785 main DEBUG Spawning mob ID1296: 14.0hp, 1.0spd
02:25:00,786 main DEBUG Spawning mob ID1297: 35.0hp, 0.9spd
02:25:00,787 main DEBUG Spawning mob ID1298: 180.0hp, 0.6spd
02:25:00,787 main DEBUG Spawning mob ID1299: 80.0hp, 1.8spd
02:25:00,787 main DEBUG Spawning mob ID1300: 300.0hp, 0.9spd
02:25:00,788 main DEBUG Spawning mob ID1301: 300.0hp, 1.25spd
02:25:00,788 main DEBUG Spawning mob ID1302: 400.0hp, 1.0spd
02:25:00,789 main DEBUG Spawning mob ID1303: 120.0hp, 0.9spd
02:25:00,789 main DEBUG Spawning mob ID1304: 900.0hp, 0.5spd
02:25:00,789 main DEBUG Spawning mob ID1305: 800.0hp, 0.8spd
02:25:00,790 main DEBUG Spawning mob ID1306: 900.0hp, 1.0spd
02:25:00,790 main DEBUG Spawning mob ID1307: 2000.0hp, 0.5spd
02:25:01,42 main DEBUG Spawning mob ID1308: 14.0hp, 1.0spd
02:25:01,43 main DEBUG Spawning mob ID1309: 35.0hp, 0.9spd
02:25:01,43 main DEBUG Spawning mob ID1310: 180.0hp, 0.6spd
02:25:01,44 main DEBUG Spawning mob ID1311: 80.0hp, 1.8spd
02:25:01,44 main DEBUG Spawning mob ID1312: 300.0hp, 0.9spd
02:25:01,45 main DEBUG Spawning mob ID1313: 300.0hp, 1.25spd
02:25:01,45 main DEBUG Spawning mob ID1314: 400.0hp, 1.0spd
02:25:01,45 main DEBUG Spawning mob ID1315: 120.0hp, 0.9spd
02:25:01,46 main DEBUG Spawning mob ID1316: 900.0hp, 0.5spd
02:25:01,47 main DEBUG Spawning mob ID1317: 800.0hp, 0.8spd
02:25:01,48 main DEBUG Spawning mob ID1318: 900.0hp, 1.0spd
02:25:01,48 main DEBUG Spawning mob ID1319: 2000.0hp, 0.5spd
02:25:01,307 main DEBUG Spawning mob ID1320: 14.0hp, 1.0spd
02:25:01,307 main DEBUG Spawning mob ID1321: 35.0hp, 0.9spd
02:25:01,308 main DEBUG Spawning mob ID1322: 180.0hp, 0.6spd
02:25:01,309 main DEBUG Spawning mob ID1323: 80.0hp, 1.8spd
02:25:01,309 main DEBUG Spawning mob ID1324: 300.0hp, 0.9spd
02:25:01,309 main DEBUG Spawning mob ID1325: 300.0hp, 1.25spd
02:25:01,310 main DEBUG Spawning mob ID1326: 400.0hp, 1.0spd
02:25:01,310 main DEBUG Spawning mob ID1327: 120.0hp, 0.9spd
02:25:01,311 main DEBUG Spawning mob ID1328: 900.0hp, 0.5spd
02:25:01,311 main DEBUG Spawning mob ID1329: 800.0hp, 0.8spd
02:25:01,311 main DEBUG Spawning mob ID1330: 900.0hp, 1.0spd
02:25:01,313 main DEBUG Spawning mob ID1331: 2000.0hp, 0.5spd
02:25:01,351 main DEBUG Playing sound 'bang1'
02:25:01,352 main DEBUG Playing sound 'bang1'
02:25:01,352 main DEBUG Playing sound 'bang1'
02:25:01,565 main DEBUG Spawning mob ID1332: 14.0hp, 1.0spd
02:25:01,566 main DEBUG Spawning mob ID1333: 35.0hp, 0.9spd
02:25:01,567 main DEBUG Spawning mob ID1334: 180.0hp, 0.6spd
02:25:01,568 main DEBUG Spawning mob ID1335: 80.0hp, 1.8spd
02:25:01,568 main DEBUG Spawning mob ID1336: 300.0hp, 0.9spd
02:25:01,569 main DEBUG Spawning mob ID1337: 300.0hp, 1.25spd
02:25:01,569 main DEBUG Spawning mob ID1338: 400.0hp, 1.0spd
02:25:01,569 main DEBUG Spawning mob ID1339: 120.0hp, 0.9spd
02:25:01,570 main DEBUG Spawning mob ID1340: 900.0hp, 0.5spd
02:25:01,570 main DEBUG Spawning mob ID1341: 800.0hp, 0.8spd
02:25:01,571 main DEBUG Spawning mob ID1342: 900.0hp, 1.0spd
02:25:01,571 main DEBUG Spawning mob ID1343: 2000.0hp, 0.5spd
02:25:01,746 main DEBUG Playing sound 'bang1'
02:25:01,795 main DEBUG Mob 1320 died at x:422.260385251, y:410.739614749
02:25:01,795 main DEBUG Playing sound 'splat'
02:25:01,822 main DEBUG Spawning mob ID1344: 14.0hp, 1.0spd
02:25:01,823 main DEBUG Spawning mob ID1345: 35.0hp, 0.9spd
02:25:01,824 main DEBUG Spawning mob ID1346: 180.0hp, 0.6spd
02:25:01,824 main DEBUG Spawning mob ID1347: 80.0hp, 1.8spd
02:25:01,825 main DEBUG Spawning mob ID1348: 300.0hp, 0.9spd
02:25:01,825 main DEBUG Spawning mob ID1349: 300.0hp, 1.25spd
